snapped_at,price,market_cap,total_volume
2021-05-01 00:00:00 UTC,2776.70371169874,321155845972.33514,35477884578.62226
2021-05-02 00:00:00 UTC,2944.9169473185057,340730211563.77893,36721647718.00421
2021-05-03 00:00:00 UTC,2953.2973480804735,341953594507.36664,35727432415.51426
2021-05-04 00:00:00 UTC,3439.8550695192603,398258027094.341,64192650586.42862
2021-05-05 00:00:00 UTC,3245.663148933579,380565712269.779,78437235045.70189
2021-05-06 00:00:00 UTC,3524.562728476055,409191426695.66266,63552342594.19045
2021-05-07 00:00:00 UTC,3495.0758690360576,405355930465.5294,50430169752.9615
2021-05-08 00:00:00 UTC,3493.534500000208,404284565609.95483,44980768421.369
2021-05-09 00:00:00 UTC,3912.7429165968124,450716254202.56744,60174921874.24125
2021-05-10 00:00:00 UTC,3932.754068170969,455448294000.9345,61625657297.19764
2021-05-11 00:00:00 UTC,3979.6086519212827,461040789541.05756,80827215917.6633
2021-05-12 00:00:00 UTC,4182.790285752286,481380994613.09344,67869198116.36811
2021-05-13 00:00:00 UTC,3906.108903329409,465647015108.638,78772032254.80873
2021-05-14 00:00:00 UTC,3750.3415950592753,431105320829.47766,97383442023.26581
2021-05-15 00:00:00 UTC,4088.73170832043,473724804234.6842,63587729060.25979
2021-05-16 00:00:00 UTC,3659.9218442136184,425715131137.06134,58150860876.149025
2021-05-17 00:00:00 UTC,3602.0048969299023,414265118099.5364,67531308123.83328
2021-05-18 00:00:00 UTC,3288.2298872378637,381161976477.9278,75100584775.8453
2021-05-19 00:00:00 UTC,3399.0492796569383,390227141901.1161,59160464538.280525
2021-05-20 00:00:00 UTC,2505.014945945662,295232973801.7795,117905041184.06494
2021-05-21 00:00:00 UTC,2778.279660560299,322162621074.79614,92538167827.51727
2021-05-22 00:00:00 UTC,2419.1032171150196,279623071718.589,115000901891.803
2021-05-23 00:00:00 UTC,2306.371266867117,268503273693.00333,102524751568.4531
2021-05-24 00:00:00 UTC,2120.0373745099428,244070264760.92874,77839858613.53922
2021-05-25 00:00:00 UTC,2640.1596323488234,306046123107.58295,73496058830.83229
2021-05-26 00:00:00 UTC,2695.4778071496326,312566215516.573,92468701273.98392
2021-05-27 00:00:00 UTC,2882.483407624011,334435114557.1313,53115222704.62064
2021-05-28 00:00:00 UTC,2742.990862697615,319404492002.5219,44070236220.034096
2021-05-29 00:00:00 UTC,2433.328865728611,282228507934.91974,49493519120.23643
2021-05-30 00:00:00 UTC,2294.626285512794,268672927561.12476,47141249182.27268
2021-05-31 00:00:00 UTC,2395.8532280027384,278270782653.56213,37392021393.940125
2021-06-01 00:00:00 UTC,2708.429865793973,314463232386.7883,44445830387.932175
2021-06-02 00:00:00 UTC,2632.6565998696506,306488816882.1444,39898648753.4186
2021-06-03 00:00:00 UTC,2717.1540367097723,315313344228.8267,39148856525.29615
2021-06-04 00:00:00 UTC,2858.27670209791,333964598115.05035,38104663185.40115
2021-06-05 00:00:00 UTC,2694.4976666790503,312991097366.8545,39996583175.266685
2021-06-06 00:00:00 UTC,2624.7689150594238,302743417251.8253,34731979704.601685
2021-06-07 00:00:00 UTC,2711.5479390111605,315044778229.29706,29050162248.93885
2021-06-08 00:00:00 UTC,2580.5355800598445,299857516850.1987,37385872210.25046
2021-06-09 00:00:00 UTC,2528.022300878691,294068580258.7281,48344195673.521126
2021-06-10 00:00:00 UTC,2620.6253893038547,304761367058.1624,43973432438.082634
2021-06-11 00:00:00 UTC,2486.600068788676,289444120869.42664,33075957436.760677
2021-06-12 00:00:00 UTC,2356.6347741896757,272748408238.43475,26751786966.47868
2021-06-13 00:00:00 UTC,2379.991747950219,278223731471.048,28235882061.70689
2021-06-14 00:00:00 UTC,2517.771695525423,292767118262.08405,29382118964.283043
2021-06-15 00:00:00 UTC,2587.381610979154,300405113218.4146,28128172338.347244
2021-06-16 00:00:00 UTC,2561.1883309320033,298324322330.12646,26803957680.025055
2021-06-17 00:00:00 UTC,2365.872786190649,274666655404.67456,26150320394.527775
2021-06-18 00:00:00 UTC,2380.744519633922,275415199641.5411,25708624827.013702
2021-06-19 00:00:00 UTC,2231.554315497782,260039646334.19235,26204484920.993828
2021-06-20 00:00:00 UTC,2176.308536317709,253396709038.79898,20456963374.959637
2021-06-21 00:00:00 UTC,2251.5605593660407,261478202409.18997,26235850446.54907
2021-06-22 00:00:00 UTC,1900.1222998935382,223202708788.72086,39499960407.7835
2021-06-23 00:00:00 UTC,1875.3576944712033,216876757208.59253,38755019936.85197
2021-06-24 00:00:00 UTC,1971.1059779809414,229518675836.76538,28098744044.509525
2021-06-25 00:00:00 UTC,1990.0761511910587,231644258719.40115,22447489241.67468
2021-06-26 00:00:00 UTC,1833.4631609981645,213871849531.6296,25981381067.41728
2021-06-27 00:00:00 UTC,1817.047665540675,209989265221.48502,24249510320.705112
2021-06-28 00:00:00 UTC,1973.9268648383472,229354016311.0035,24316408028.131123
2021-06-29 00:00:00 UTC,2087.5187237874175,243040539437.43396,30629329805.72042
2021-06-30 00:00:00 UTC,2169.400067865984,253607549372.41992,27149143846.958942
2021-07-01 00:00:00 UTC,2279.354161419647,265951575833.03497,29046221905.503418
2021-07-02 00:00:00 UTC,2121.657900633364,247210647940.18707,25874247678.48856
2021-07-03 00:00:00 UTC,2157.880584866453,250754468066.2188,22869223901.008
2021-07-04 00:00:00 UTC,2228.532398568573,259079167729.78622,19954299562.699074
2021-07-05 00:00:00 UTC,2329.004750998825,271472550895.4458,21119209512.99698
2021-07-06 00:00:00 UTC,2217.3018530598792,258719784082.81683,22592756940.415127
2021-07-07 00:00:00 UTC,2320.6549288317,270697947572.19247,24748897613.709663
2021-07-08 00:00:00 UTC,2317.23694270242,270116728160.1227,23352988376.91004
2021-07-09 00:00:00 UTC,2126.4424673902267,248124573571.6789,24133566100.864506
2021-07-10 00:00:00 UTC,2156.5809569525845,251611015863.3228,22262234450.01033
2021-07-11 00:00:00 UTC,2123.0585974934124,247860822594.06396,18091111748.440804
2021-07-12 00:00:00 UTC,2144.0142572722566,250027222000.60455,14249909363.131065
2021-07-13 00:00:00 UTC,2042.4991866143628,238086643137.17004,16403901753.797194
